identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/accountAssistance,product/alarmType,product/architecturalReview,product/architectureSupport,product/attachmentType,product/availability,product/availabilityZone,product/bestPractices,product/bundle,product/bundleDescription,product/bundleGroup,product/cacheEngine,product/cacheMemorySizeGb,product/cacheType,product/capacitystatus,product/caseSeverityresponseTimes,product/category,product/ciType,product/classicnetworkingsupport,product/clockSpeed,product/computeFamily,product/computeType,product/contentType,product/countsAgainstQuota,product/cputype,product/currentGeneration,product/customerServiceAndCommunities,product/dataTransferQuota,product/dataType,product/databaseEdition,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/directorySize,product/directoryType,product/directoryTypeDescription,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/equivalentondemandsku,product/feeCode,product/feeDescription,product/fileSystemType,product/freeOverage,product/freeTier,product/freeTrial,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gets,product/gpu,product/group,product/groupDescription,product/includedServices,product/insightstype,product/instance,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/launchSupport,product/license,product/licenseModel,product/location,product/locationType,product/logsDestination,product/mailboxStorage,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/maximumStorageVolume,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/minimumStorageVolume,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/operationsSupport,product/opsItems,product/origin,product/overageType,product/parameterType,product/physicalProcessor,product/platodataanalyzedtype,product/platopricingtype,product/platopricingunittype,product/platostoragetype,product/platousagetype,product/platovolumetype,product/preInstalledSw,product/pricingUnit,product/proactiveGuidance,product/processorArchitecture,product/processorFeatures,product/productFamily,product/programmaticCaseManagement,product/provisioned,product/queueType,product/recipient,product/region,product/regionCode,product/replicationType,product/requestDescription,product/requestType,product/resourceEndpoint,product/resourceType,product/rootvolume,product/routingTarget,product/routingType,product/runningMode,product/servicecode,product/servicename,product/sku,product/softwareIncluded,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/technicalSupport,product/tenancy,product/thirdpartySoftwareSupport,product/throughput,product/throughputCapacity,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/training,product/transferType,product/type,product/updates,product/usageFamily,product/usagetype,product/uservolume,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/whoCanOpenCases,product/withActiveUsers,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:Project,resourceTags/user:Team,resourceTags/user:name,resourceTags/user:owner,resourceTags/user:protection,resourceTags/user:team,costCategory/AWS Support Plan by Org
o7l57qgn4trlfos34jcp3x37yepl5mxh3zutpwylrqfrlxnrzi2q,2021-11-13T00:00:00Z/2021-11-14T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-13T01:00:00Z,2021-11-13T02:00:00Z,AmazonCloudWatch,USE2-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:us-east-2:777297343458:log-group:/ecs/first-run-task-definition,0.0000000289,,,USD,0.0300000000,0.0000000009,0.0300000000,0.0000000009,$0.03 per GB-mo of log storage - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage Snapshot,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,X7X4WD4A95NDR9U5,,,,,,Amazon S3,,,,,,,,,,,,,,,,,USE2-TimedStorage-ByteHrs,,,Current,,,,,,X7X4WD4A95NDR9U5.JRTCKXETXF.6YS6EN2CT7,5414097816,USD,0.0000000009,0.0300000000,OnDemand,GB-Mo,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
nawf62oqsk3sjgnrzuvjjefyasfoa46ixnubpx7n6iqnpdp53yfa,2021-11-17T00:00:00Z/2021-11-18T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-17T00:00:00Z,2021-11-18T00:00:00Z,AmazonEC2,EUW3-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0222be6a1a0f40d29,0.3333333336,,,USD,0.1160000000,0.0386666664,0.1160000000,0.0386666664,$0.116 per GB-month of General Purpose SSD (gp2) provisioned storage,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU (Paris),AWS Region,,,,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,eu-west-3,eu-west-3,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,ESSUD2HPZGKYUGGX,,,,,,SSD-backed,,,,,,,,,,,,,,,,,EUW3-EBS:VolumeUsage.gp2,,,,gp2,General Purpose,,,,ESSUD2HPZGKYUGGX.JRTCKXETXF.6YS6EN2CT7,5421090903,USD,0.0386666667,0.1160000000,OnDemand,GB-Mo,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,,,,,,,,,
l76nuzj4n4vthjaqk64h6gsvqonghnsap52dfiuooxiifzolmroq,2021-11-03T00:00:00Z/2021-11-04T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-03T00:00:00Z,2021-11-04T00:00:00Z,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0a3496a30cb41125b,0.5333333328,,,USD,0.0800000000,0.0426666672,0.0800000000,0.0426666672,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,16000,1000 MiB/s,16 TiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,,,,SSD-backed,,,,,,,,,,,,,,,,,EBS:VolumeUsage.gp3,,,,gp3,General Purpose,,,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,5421090985,USD,0.0426666666,0.0800000000,OnDemand,GB-Mo,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,,,,,,,,,
mys6bwkclb32rxqc2kwvceqywv2zgupeoi6tckoeaehjittd7j4q,2021-11-17T00:00:00Z/2021-11-18T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-17T00:00:00Z,2021-11-18T00:00:00Z,AmazonEC2,EUW3-BoxUsage:t2.micro,RunInstances:1010,eu-west-3c,i-07c61a569545dfa85,24.0000000000,0.5,12.0000000000,USD,0.1082000000,2.5968000000,0.1082000000,2.5968000000,$0.1082 per On Demand Red Hat Enterprise Linux with HA t2.micro Instance Hour,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,NA,,,,,,,,Used,,,,false,Up to 3.3 GHz,,,,,,Yes,,,,,,,,,,,,,,Variable,,,,No,,,,,,,,,,,,,,,,,,General purpose,t2.micro,t2,No,Yes,Yes,,,,No License required,EU (Paris),AWS Region,,,OnDemand,,,,,,,1 GiB,,,,,,,Low to Moderate,0.5,Red Hat Enterprise Linux with HA,RunInstances:1010,,,,,,Intel Xeon Family,,,,,,,NA,,,32-bit or 64-bit,Intel AVX; Intel Turbo,Compute Instance,,,,,eu-west-3,eu-west-3,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,BGA5QXRDCG7VAZHY,,,,EBS only,,,,,,Shared,,,,,,,,,,,,,EUW3-BoxUsage:t2.micro,,1,,,,true,,,BGA5QXRDCG7VAZHY.JRTCKXETXF.6YS6EN2CT7,5420924990,USD,2.5968000000,0.1082000000,OnDemand,Hrs,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,,,,,,,,,
3ej22bn4uqs3ezig454h3z72zsq3b5iz7xtt4tickvz3tnlemozq,2021-11-07T00:00:00Z/2021-11-08T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-07T01:00:00Z,2021-11-07T06:00:00Z,AmazonEC2,USE2-USE1-AWS-Out-Bytes,PublicIP-Out,,i-0607c812cd67cc21d,0.0000002236,,,USD,0.0100000000,0.0000000022,0.0100000000,0.0000000022,$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,43SVRH2NZVAKYEXT,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,InterRegion Outbound,,,,USE2-USE1-AWS-Out-Bytes,,,,,,,,,43SVRH2NZVAKYEXT.JRTCKXETXF.6YS6EN2CT7,5413859117,USD,0.0000000022,0.0100000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
ivgpf6qnpupovjtpw63fftj2qrbht4re25avloadcbpxtoxiw7ja,2021-11-06T00:00:00Z/2021-11-07T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-06T01:00:00Z,2021-11-06T22:00:00Z,AmazonS3,Requests-Tier1,CopyObject,,foglight-billing2,5.0000000000,,,USD,0.0000050000,0.0000250000,0.0000050000,0.0000250000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000250000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
b36y4i577y2gqbyn3u46uqvnlvcovt4sn5x5ma6ufpbba3xkh2iq,2021-11-28T00:00:00Z/2021-11-29T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-28T10:00:00Z,2021-11-28T11:00:00Z,AmazonS3,Requests-Tier1,PutObject,,foglight-billing2,1.0000000000,,,USD,0.0000050000,0.0000050000,0.0000050000,0.0000050000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000050000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
rmsxpmn6q7cfgtlyfb6loumqc66a6sxpc4xi5wbialrbgnnkdvbq,2021-11-19T00:00:00Z/2021-11-20T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-19T00:00:00Z,2021-11-20T00:00:00Z,AmazonCloudWatch,USE2-CW:Requests,GetMetricStatistics,,,3877.0000000000,,,USD,0.0000100000,0.0387700000,0.0000100000,0.0387700000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,EPEDMD8JEQSJS958,,,,,,,,,,,,,,,,,,,,,,,USE2-CW:Requests,,,,,,,,,EPEDMD8JEQSJS958.JRTCKXETXF.6YS6EN2CT7,5414097651,USD,0.0387700000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
4vtmyy7afg2dyt2ypb2cstc5dtwpoxh5vcjry7vs5xlu5hk5i3xa,2021-11-17T00:00:00Z/2021-11-18T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-17T14:00:00Z,2021-11-17T15:00:00Z,awskms,us-east-1-KMS-Requests,DescribeKey,,arn:aws:kms:us-east-1:777297343458:key/dfe2d563-823e-43a5-9159-975d39c171e5,1.0000000000,,,USD,0.0000030000,0.0000030000,0.0000030000,0.0000030000,$0.03 per 10000 KMS requests in US East (N. Virginia),,"Amazon Web Services, Inc.",AWS Key Management Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,awskms-APIRequest-All,All AWS KMS API requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,awskms,AWS Key Management Service,MFEBZPX8NHM5FY7Z,,,,,,,,,,,,,,,,,,,,,,,us-east-1-KMS-Requests,,,,,,,,,MFEBZPX8NHM5FY7Z.JRTCKXETXF.6YS6EN2CT7,4998116282,USD,0.0000030000,0.0000030000,OnDemand,Requests,,,,,,,,,,1019505832,,,,,,,,,,,,,,,,,,,,,,,,
7wjekbytq4g6ajccxsjxc6oeshmbqy5n6zwei4bypu4lkokph25q,2021-11-25T00:00:00Z/2021-11-26T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-25T10:00:00Z,2021-11-25T22:00:00Z,AmazonEC2,USE2-USE1-AWS-In-Bytes,PublicIP-In,,i-0607c812cd67cc21d,0.0000005487,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,PJY6CW7GDQYM5RHH,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,InterRegion Inbound,,,,USE2-USE1-AWS-In-Bytes,,,,,,,,,PJY6CW7GDQYM5RHH.JRTCKXETXF.6YS6EN2CT7,5413861799,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
l76nuzj4n4vthjaqk64h6gsvqonghnsap52dfiuooxiifzolmroq,2021-11-20T00:00:00Z/2021-11-21T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-20T00:00:00Z,2021-11-21T00:00:00Z,AmazonEC2,EBS:VolumeUsage.gp3,CreateVolume-Gp3,,vol-0a3496a30cb41125b,0.5333333328,,,USD,0.0800000000,0.0426666672,0.0800000000,0.0426666672,$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,16000,1000 MiB/s,16 TiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,JG3KUJMBRGHV3N8G,,,,,,SSD-backed,,,,,,,,,,,,,,,,,EBS:VolumeUsage.gp3,,,,gp3,General Purpose,,,,JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7,5421090985,USD,0.0426666666,0.0800000000,OnDemand,GB-Mo,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,,,,,,,,,
axuwqt7zgjlzelqheyjv3bkgo5llgogzyqlzdyucpmpcdotfr2bq,2021-11-16T00:00:00Z/2021-11-17T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-16T06:00:00Z,2021-11-16T07:00:00Z,AmazonEC2,EUW3-APN1-AWS-In-Bytes,PublicIP-In,,i-07c61a569545dfa85,0.0000000745,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Paris) data transfer from Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU (Paris),AWS Region,eu-west-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,eu-west-3,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,D54EH6QPUC3DVVGQ,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,ap-northeast-1,,InterRegion Inbound,,,,EUW3-APN1-AWS-In-Bytes,,,,,,,,,D54EH6QPUC3DVVGQ.JRTCKXETXF.6YS6EN2CT7,5413858195,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,,,,,,,,,
km7wd66bafe66llrbmvkc6ein3koekthzc3acm5q54imovuluykq,2021-11-26T00:00:00Z/2021-11-27T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-26T15:00:00Z,2021-11-26T16:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,2.0000000000,,,USD,0.0000050000,0.0000100000,0.0000050000,0.0000100000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000100000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
ybbrn3djoa2t6lucjnu5nnpvhmu5pnzpo7g3pb7dvmswbuels7ga,2021-11-21T00:00:00Z/2021-11-22T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-21T00:00:00Z,2021-11-22T00:00:00Z,AmazonCloudWatch,EU-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,eu-west-1,eu-west-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,T3382F3WY8W5UTQS,,,,,,,,,,,,,,,,,,,,,,,EU-CW:Requests,,,,,,,,,T3382F3WY8W5UTQS.JRTCKXETXF.6YS6EN2CT7,5414097807,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
vxsy7eaasy366j5fbcxw6tgh6coxpoyiepluumlgc4zbblyiq3sa,2021-11-17T00:00:00Z/2021-11-18T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-17T00:00:00Z,2021-11-18T00:00:00Z,AmazonCloudWatch,SAE1-CW:Requests,ListMetrics,,,286.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - first 1,000,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,South America (Sao Paulo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,sa-east-1,sa-east-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,WDBP4DBUYPA5ZN3Q,,,,,,,,,,,,,,,,,,,,,,,SAE1-CW:Requests,,,,,,,,,WDBP4DBUYPA5ZN3Q.A429C66SYZ.6YS6EN2CT7,5413982241,USD,0.0040040000,0.0000140000,,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
qlnobzhdx5jk4cn5r4gijs5c7m26fcwqumns72vz2zd2ivncsdiq,2021-11-15T00:00:00Z/2021-11-16T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-15T00:00:00Z,2021-11-16T00:00:00Z,AmazonECR,USE2-TimedStorage-ByteHrs,USE2-TimedStorage-ByteHrs,,arn:aws:ecr:us-east-2:777297343458:repository/nigelpoulton,0.0020525088,,,USD,0.1000000000,0.0002052504,0.1000000000,0.0002052504,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,,EC2 Container Registry,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),NA4VZMZUEQGMXP2Y,,,,,,,S3,,,,,,,,,,,,,,,,USE2-TimedStorage-ByteHrs,,,,,,,,,NA4VZMZUEQGMXP2Y.JRTCKXETXF.6YS6EN2CT7,5013461275,USD,0.0002052509,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,6689368054,,,,,,,,,,,,,,,,,,,,,,,,
